close_date,MXWDU_Index,HDB_US_Equity,NTES_US_Equity,BAP_US_EQUITY,NVO_US_Equity,ACN_US_Equity,6861_JT_Equity,MELI_US_Equity,AIR_FP_Equity,TSM_US_Equity,ASML_US_Equity,ABEV_US_EQUITY,BAX_US_EQUITY,KER_FP_Equity,MC_FP_Equity,ADS_GR_Equity,NESN_SW_Equity,UBI_FP_Equity,ITUB_US_Equity,BRFS_US_Equity,CHKP_US_EQUITY,AZN_US_Equity,BBD_US_Equity,UL_US_Equity,PA1_COMB_Comdty,GC1_Comdty,BAYN_GR_Equity,DEO_US_Equity,DG_FP_Equity,RIO_US_Equity,LRLCY_US_Equity,NVS_US_Equity,SNY_US_Equity,GSK_US_Equity,RY_US_Equity,TTM_US_Equity,IBE_SM_Equity,SAP_US_Equity,BIDU_US_EQUITY,EWL_US_EQUITY,EEM_US_EQUITY,BRK/B_US_Equity,CRH_US_EQUITY,VALE_US_Equity,EWM_US_EQUITY,EWS_US_EQUITY,EWH_US_EQUITY,EWZ_US_EQUITY,EWA_US_EQUITY,TM_US_Equity,EWN_US_EQUITY,EWC_US_EQUITY,SLV_US_EQUITY,EWY_US_EQUITY,EWG_US_EQUITY,EWQ_US_EQUITY,EZA_US_EQUITY,VGK_US_EQUITY,ECH_US_EQUITY,EWT_US_Equity,SIEGY_US_Equity,SNE_US_Equity,EWJ_US_EQUITY,EWU_US_EQUITY,EWI_US_EQUITY,TOT_US_Equity,EWP_US_EQUITY,HMC_US_Equity,SAN_US_Equity,TEVA_US_Equity,MUFG_US_Equity
29/11/2013,278.86,15.9664,64.055,110.8863,31.0501,68.6406,10121.3,108.7549,46.9333,14.4589,87.6002,6.1391,33.6441,132.75,110.74,81.805,55.2516,9.69,5.101,20.9429,61.86,22.3189,5.16,33.3871,718,1250.6,82.176,109.0351,39.0473,36.841,30.0749,56.9874,41.8939,38.166,52.7359,31.9584,3.4626,75.4229,166.57,28.0941,36.706,116.53,21.9051,12.1548,36.449,21.1012,17.0284,39.5077,18.641,103.8071,22.0346,25.2436,19.24,57.2998,26.7393,23.9081,48.4606,46.4961,42.4642,24.098,53.7399,17.6803,43.58,30.867,25.3441,43.1584,29.6937,35.619,6.3051,36.5048,5.4035
31/12/2013,281.06,16.5727,70.112,114.5365,32.0976,72.8492,11068.2,106.0275,50.1215,14.2224,87.9004,5.9686,34.4353,124.95,105.83,84.429,54.5005,10.28,4.9548,19.6883,64.499,23.1697,4.9359,33.9641,718.3,1202.3,85.427,113.0918,39.3732,39.1883,31.5091,57.8949,42.5283,38.505,53.2988,30.3148,3.4234,79.453,177.88,28.712,36.552,118.56,21.9825,12.0993,37.217,20.8816,17.0578,38.1001,18.3771,101.2088,22.6869,25.6532,18.71,57.811,27.7802,24.4635,49.433,47.863,42.5284,24.6216,56.339,16.7045,44.2,31.802,25.9439,44.4511,30.9097,34.9366,6.3968,35.8958,5.5617
31/01/2014,268.1,15.0569,66.874,113.8375,34.4586,70.7759,10455.8,94.9123,47.2476,13.7984,79.3918,5.3903,33.8164,121.59,105.47,75.561,54.9178,10.37,4.4712,16.8199,65.43,24.7814,4.1509,31.829,703.2,1240.1,81.975,102.5274,40.0704,36.9105,29.5281,56.9514,38.7775,37.1708,49.5113,27.4112,3.4726,69.6787,156.5,27.8504,33.399,111.6,22.2837,10.7902,34.582,19.3753,15.8323,33.4613,17.3741,95.2651,21.2783,24.5711,18.45,52.7781,26.0921,23.1135,44.2283,45.6734,36.3698,23.1702,52.9843,15.2167,41.25,30.324,25.8607,41.4765,30.3567,31.6922,6.2324,39.9708,5.0289
28/02/2014,281.06,16.1637,62.951,112.0944,41.286,73.8504,10741.1,102.4765,47.9481,14.7362,80.8083,5.9343,34.4106,122.04,107.62,76.737,55.5855,11.87,4.9538,17.3717,67.42,27.2023,4.6745,34.1508,743.85,1321.6,85.469,108.4799,44.662,39.7925,30.299,61.9618,41.1089,40.885,52.0397,34.3305,3.6547,73.2073,170.93,29.7825,34.528,115.78,25.3466,11.2424,36.064,20.0888,16.71,34.9621,18.8144,95.7134,22.4857,25.6708,20.35,54.6017,27.7365,24.9794,47.6394,49.027,39.1985,24.0069,55.854,16.9557,42.27,32.38,27.6247,47.0846,31.8072,30.4586,6.5282,45.0137,4.8457
31/03/2014,280.82,19.7439,61.249,119.0151,40.3945,70.6341,10478.7,93.7167,46.6908,16.3265,87.5815,6.1074,36.6911,121.59,105.31,71.533,55.5437,13,5.5293,19.008,67.63,26.0462,5.4426,35.6073,777.1,1283.4,82.335,107.5134,44.4805,39.537,29.5729,63.3324,41.4578,39.0505,52.7998,34.8521,3.8512,74.1373,152.27,29.887,35.866,124.97,24.7613,10.9727,36.817,20.7072,16.3788,38.4029,19.5082,95.442,22.8531,25.9963,19.04,54.9861,27.4216,25.1084,50.7515,48.7187,40.774,24.5703,56.7015,18.5967,41.25,31.36,29.4719,48.1865,32.6968,30.0459,6.9105,47.6754,4.6905
30/04/2014,283.63,19.2723,61.968,130.5509,40.1644,71.9316,9694.7,91.9037,44.4456,16.3917,77.1256,6.0216,36.2971,130.91,114.67,69.929,58.5737,13.43,6.0901,21.5006,64.06,31.7347,5.9244,37.2387,812.5,1295.9,85.572,105.9515,45.8691,38.4464,31.5035,64.7627,42.6631,40.4684,53.9691,36.8305,3.8201,73.8455,153.85,30.4875,36.146,128.85,25.7187,10.7803,37.405,21.5792,16.7928,40.1126,19.9456,91.6547,22.4857,26.8672,18.46,55.9158,27.7102,25.8307,51.403,50.008,41.2036,24.9972,55.3086,17.1572,40.34,32.776,30.021,52.3294,33.6344,28.3115,7.3367,44.0844,4.5296
30/05/2014,287.77,21.6687,65.072,136.6739,37.4125,73.0345,9734.1,83.8238,47.9243,16.7668,81.3804,5.8472,37.105,135.08,118.07,73.146,60.5564,14.655,5.7723,20.5302,64.48,28.9848,5.5612,37.7672,835.65,1245.6,90.877,111.1378,45.8354,36.3857,31.7874,67.0868,43.8056,39.883,55.6011,36.6533,4.0052,71.0362,165.8101,30.6877,37.213,128.34,24.2606,10.397,37.687,21.9756,17.5795,39.6436,20.0285,95.6195,22.6782,27.008,18.079,57.7752,28.1126,25.9683,51.8552,50.3964,41.9556,25.7997,55.7659,15.7372,42.16,33.096,29.422,51.6143,34.2996,29.9099,7.5282,45.876,4.7667
30/06/2014,291.95,22.6979,71.656,135.9916,40.8723,72.4876,10878.7,94.1768,44.5811,17.4437,88.3832,5.8474,36.3079,133.45,113.91,68.825,59.2203,13.45,5.8933,23.1274,67.03,29.8318,5.827,38.0527,843.15,1322,88.104,109.8261,46.0886,38.4393,31.5585,67.4369,43.6987,39.5429,57.7097,38.4446,4.2359,71.5005,186.81,30.5546,38.106,126.56,22.7059,10.7884,37.979,21.7393,17.7462,41.5555,20.0021,101.1567,22.8103,28.5471,20.25,58.1238,27.9121,25.5886,53.1463,50.3517,41.1778,26.9778,55.4597,16.311,44.14,33.363,29.3287,53.6581,34.7802,29.9298,7.6755,47.6297,5.207
31/07/2014,288.63,22.9791,76.85,129.3875,40.7485,71.0887,11137.1,91.314,39.4981,16.6753,89.2266,5.7775,37.5082,133.28,104.04,55.136,58.2289,12.525,6.3142,23.4842,67.87,29.2216,6.1359,36.3059,873.7,1281.3,84.202,103.7424,43.5731,40.5709,31.2188,64.7627,42.9591,35.7646,60.1669,38.7005,4.3345,72.8841,216.05,29.2013,38.626,125.43,20.633,11.7017,37.763,22.6076,18.6981,42.1817,20.3543,99.7449,21.4827,28.5028,19.58,59.0893,26.0115,23.9032,53.4866,48.1764,39.4806,26.8923,51.8201,17.9256,43.99,32.564,27.5737,47.9356,33.2288,29.8358,7.4908,48.611,4.9953
29/08/2014,289.56,24.0893,80.839,135.6417,40.6688,72.6848,10959.9,113.4761,42.6363,17.459,91.0839,6.113,37.6538,134.37,106.83,52.896,61.4184,12.63,7.4553,25.5546,71.02,30.9163,7.3289,37.3361,908.65,1286.5,87.591,103.4404,41.9946,38.6665,30.3133,66.9229,44.9562,36.7943,60.5419,47.6254,4.3493,72.3641,214.52,29.9403,39.719,137.25,20.6189,10.6498,38.385,22.4468,18.5622,46.7043,20.7906,96.6424,21.9193,29.1232,18.71,59.3575,25.8062,24.2016,54.6004,48.5291,39.3535,28.1901,52.569,18.587,43.26,32.82,26.9493,49.0206,32.912,29.1258,7.4532,48.0345,4.8852
30/09/2014,274.9,22.5816,78.654,134.1722,42.1377,72.918,11758.6,107.4181,45.3828,16.8253,93.6424,5.4924,36.2958,133.03,104.12,54.811,60.5564,13,5.7489,22.8036,69.24,29.0575,5.7284,35.5058,775.15,1210.5,94.736,101.3094,38.8334,35.3856,28.9996,70.1186,46.378,34.4487,58.2431,43.1979,4.4155,67.0062,218.23,28.9431,36.634,138.14,20.2374,8.9781,36.831,21.4499,17.2788,37.7896,18.3257,100.4234,21.5094,27.2,16.35,54.0922,24.7176,23.3063,49.6114,46.6001,38.7001,26.0729,49.9552,17.5463,43.15,30.967,26.4768,48.4776,31.5962,29.4796,7.1376,49.1595,4.8112
31/10/2014,271.97,25.4176,86.973,140.8288,39.9786,73.7259,12946.5,134.6063,43.3605,18.3595,94.4573,5.6799,35.4715,128.28,109.5,53.733,60.6857,14.43,6.116,24.9699,74.25,29.6677,6.0255,34.0906,791.8,1171.6,96.505,103.5656,38.3861,34.5149,28.7295,69.0459,38.0032,34.089,58.5698,46.5482,4.3929,63.264,238.77,28.8185,37.154,140.16,19.8825,8.5341,36.759,21.3373,18.3667,37.607,19.4663,103.6873,21.1709,26.5175,15.5,52.4116,24.2982,22.4284,52.8988,45.714,38.7001,26.8413,47.2995,19.2776,44.21,30.375,25.1437,45.0477,30.719,27.6221,6.729,51.6472,5.0427
28/11/2014,273.53,25.8345,97.364,144.9049,40.2264,78.461,13523.7,139.342,44.6312,19.5684,100.143,5.5694,36.9179,138.41,116.9,59.097,62.539,14.055,6.2428,24.9315,77.31,30.1679,6.2301,36.036,812.4,1175.2,103.079,108.1571,37.5078,33.5292,31.2014,71.9958,39.688,35.2832,60.1993,45.125,4.6304,65.2976,245.11,29.5485,36.581,148.69,20.7697,7.6206,34.893,21.5624,18.4262,36.3981,18.0884,105.2083,22.1955,26.5353,14.83,50.8472,25.6902,23.0956,52.659,46.6592,37.8106,26.9949,49.5063,21.3882,42.6,30.407,25.1099,41.8435,31.3606,26.0742,6.8287,52.398,4.9398
31/12/2014,263.38,24.6031,91.347,140.1115,37.4479,81.1694,13274.6,126.3842,37.6671,18.6596,102.1803,5.2888,37.3279,132.91,119.76,53.547,62.8838,15.165,5.395,22.3818,78.57,28.6264,5.4714,34.6164,798.4,1184.1,96.696,100.1594,39.2635,33.1407,30.5148,69.0236,37.4854,32.4651,56.8416,41.7846,4.4538,64.6755,227.97,28.2131,35.131,150.15,21.302,6.9186,32.94,21.4437,17.6176,32.2042,17.524,107.2162,21.373,25.9403,15.06,50.0158,24.4588,21.834,50.8192,44.4709,36.2585,26.314,46.989,19.9098,41.45,29.386,23.111,39.0592,28.9774,25.541,6.3914,52.8854,4.7426
30/01/2015,262.83,27.6234,100.663,126.0636,39.43,76.3707,13689,122.6917,42.9961,18.9348,98.4941,5.6735,35.8102,150.8,129.94,56.725,60.7288,17.89,5.0281,22.9201,77.17,28.8948,5.1103,37.6009,772.4,1278.5,109.371,103.7061,40.411,31.752,32.8219,72.5545,37.8799,33.4222,47.03,48.7422,4.8764,60.6919,217.92,28.2665,34.89,143.91,21.4174,5.9459,31.693,20.9355,18.5868,30.214,17.3264,110.0957,21.449,23.7651,16.54,50.3414,25.0299,22.0997,52.9831,44.7,34.6406,26.523,45.375,22.6526,42.38,29.402,23.2979,39.2957,27.3039,26.1467,5.2511,52.2877,4.5453
27/02/2015,276.48,30.0619,92.504,127.0258,42.2527,81.8238,15073,129.6509,50.402,20.4522,102.0382,5.5615,35.2194,152.99,148.42,64.28,64.1337,16.415,5.4325,21.9345,83.49,28.8108,5.4213,38.0065,818.45,1213.1,112.629,105.4675,45.7427,35.4935,33.1607,76.279,40.1565,36.5526,52.0414,48.6433,4.8596,65.1769,203.75,29.6643,36.428,147.41,25.1171,6.2758,33.159,21.0174,18.6211,31.1563,18.7176,115.6667,22.8795,25.1853,15.87,51.2279,26.5023,23.4727,53.673,47.4238,37.5493,27.8639,48.4249,27.545,45.55,31.13,25.2862,40.9129,29.2619,28.6731,5.7142,52.7558,5.6002
31/03/2015,271.01,28.5493,97.368,123.0109,47.9545,85.1502,16207.3,121.389,55.0569,19.5768,95.7366,4.9881,35.1582,152.82,148.64,68.325,63.2717,17.205,4.7052,19.113,81.97,28.6143,4.5829,35.9386,735.3,1183.1,119.256,98.1198,45.9239,30.52,33.6459,75.4193,40.6332,35.5737,50.1632,44.5321,4.7761,67.0155,208.4,29.5663,35.882,144.32,23.6586,4.7787,32.475,20.9847,18.8098,27.625,18.0694,121.2332,22.6024,24.4303,15.93,51.7798,26.6272,23.0121,52.544,46.2676,36.6221,27.4111,46.9411,26.0471,46.21,29.353,25.1502,38.4195,29.103,28.4944,5.8477,57.641,5.3953
30/04/2015,283.87,27.5555,118.534,135.389,50.5413,85.1055,15881.2,141.0162,56.4779,20.3772,102.1462,5.4817,35.2814,140.8,143.5,67.816,64.7153,16.435,5.454,20.746,83.48,28.6352,5.2826,38.0263,776.5,1182.4,110.398,98.5192,48.3359,33.0191,35.0598,77.8591,41.5454,35.5737,55.7781,41.1729,4.7562,70.2841,200.28,30.7504,38.341,141.21,25.2485,6.7147,33.257,22.4273,20.4052,31.8872,18.433,120.4792,23.3445,26.174,15.43,55.3349,26.4309,24.0573,55.4213,48.2302,38.3764,28.6302,47.1971,29.4027,47.43,31.309,25.9489,41.8546,30.0569,29.1641,6.0364,55.9015,6.1587
29/05/2015,278.32,28.9032,131.1,125.2626,50.7299,88.2195,16577.9,143.7903,56.4779,20.2438,107.1657,4.9794,34.4554,136.45,148.59,67.792,64.7153,16.44,4.5537,19.5285,84.72,28.2463,4.3511,38.3127,776.75,1189.4,113.028,98.4659,47.6834,32.2671,35.2738,78.5704,41.9548,34.6502,53.3869,38.2841,5.01,69.7305,197.4,31.5161,36.767,143,25.3298,5.5081,31.376,21.1158,20.3108,28.4176,17.8165,119.4999,23.7557,24.9696,15.99,52.2863,25.9758,23.8535,50.9682,48.3668,37.5038,28.456,45.683,30.0738,48.13,31.504,26.4417,39.0617,29.1364,29.7643,5.6992,55.916,6.3929
30/06/2015,269.88,29.5279,134.303,123.2923,49.185,88.8992,16333.1,140.4887,54.0628,19.5323,99.3692,5.3119,36.1728,136.62,144,65.277,59.9215,15.98,4.6641,20.344,79.55,26.6406,4.5614,37.28,672.65,1171.8,109.613,102.9739,45.7436,30.3799,33.3292,75.2128,42.0567,32.5261,51.3062,34.4557,4.8079,66.2675,199.08,29.8479,35.69,136.11,25.393,5.1497,29.978,20.8993,19.6039,29.3886,17.0235,115.9121,23.2404,24.1566,15.03,49.8529,25.3117,23.1764,51.7525,46.7839,35.1526,27.4808,44.0475,27.613,47.48,30.286,25.7531,38.5469,28.5266,28.1813,5.627,54.9856,6.2628
31/07/2015,268.79,30.4742,128.523,117.062,52.9574,94.7138,15452.9,129.5728,60.0078,19.0162,94.636,4.9462,38.1628,149.8,156.42,70.41,64.9816,17.69,4.0669,20.344,80.77,28.2588,3.9563,39.3367,610.85,1094.9,116.628,99.6639,51.4925,28.4706,34.7063,79.3505,45.8438,33.924,49.456,29.6477,5.2321,67.6263,172.66,31.0782,33.438,142.74,26.8384,4.5989,30.077,20.0181,19.3172,25.7296,16.9345,115.6607,23.9731,23.1422,14.08,46.2978,25.7202,24.1222,49.2535,48.0319,32.9394,25.6174,46.4509,27.5741,47.93,30.767,26.7736,38.641,29.1303,29.7061,5.5089,64.215,6.3582
31/08/2015,247.65,27.801,103.479,97.6079,49.6431,86.5936,13942.2,109.1092,53.9606,17.0983,86.8586,4.5891,36.6108,130.31,136.22,63.129,63.2949,16.695,3.4737,18.5344,78.01,26.5101,3.1761,35.2329,601.55,1132,104.864,96.2215,50.6196,27.7979,31.8497,74.3562,41.5388,32.3809,47.0912,25.3095,4.9315,63.4651,147.25,29.0003,30.483,134.04,26.8926,4.3278,25.225,17.5906,16.7537,22.3127,15.097,102.5919,22.1367,21.9828,13.99,43.2764,23.9136,22.5369,45.4732,44.6605,32.3031,23.2664,43.0106,25.0745,44.93,28.311,25.5975,36.3753,27.2342,27.5367,4.9265,60.2209,5.7597
30/09/2015,235.57,29.801,111.799,94.3951,48.718,90.2587,13153.5,90.3829,49.1488,17.8465,83.9576,4.2969,31.3756,124.55,139.47,68.17,65.026,18.11,3.1431,17.3085,79.33,26.9677,2.6746,35.6437,650.95,1115.5,99.313,97.506,50.0024,25.6025,32.2498,70.3027,40.3075,30.4189,46.8285,22.4907,4.8436,61.1345,137.41,27.8793,29.529,130.4,24.1367,3.6721,24.532,16.909,16.6147,19.6851,14.506,103.0543,21.1687,20.8325,13.87,44.1268,22.461,21.6812,42.4522,42.8205,30.3942,22.9181,38.7416,23.9068,42.37,27.199,24.7673,35.604,25.219,26.3075,4.2712,52.7879,5.3454
30/10/2015,252.89,29.8254,134.518,100.4479,47.7659,99.5287,15719.9,97.6385,58.856,18.8872,88.5477,4.2706,35.7118,143.79,155.41,77.109,67.1121,27.275,3.2542,14.9151,84.94,27.027,2.7171,39.1504,677.25,1141.4,104.979,104.1005,54.12,27.6389,33.934,69.1631,42.7445,34.0661,48.6838,29.5578,5.2915,74.2691,187.47,28.9547,31.411,136.02,24.8825,3.8868,25.472,18.4885,17.8225,20.5101,15.3155,107.7466,22.6162,21.5571,14.8,49.1926,24.6126,23.2305,45.0462,45.3455,32.174,24.2068,43.631,27.7123,45.67,28.991,25.6148,38.4071,26.741,29.1494,4.5239,55.3404,5.6789
30/11/2015,247.3,28.3522,155.644,93.7295,49.3736,99.5473,16496.3,122.3236,63.5748,19.5753,88.4809,4.1829,35.9601,139.52,145.47,86.589,67.7779,26.5,3.3653,13.8546,87.29,28.8577,2.6794,37.7412,541.95,1065.8,109.252,103.6301,54.7837,25.0423,32.957,65.1936,37.5479,32.4779,48.7009,31.5569,5.4006,74.5427,217.97,28.1527,30.618,134.09,26.665,3.0042,26.24,17.4743,17.4576,20.1963,15.4531,109.3283,22.3719,21.077,13.44,47.7814,24.7397,22.69,42.2229,44.7795,29.9147,23.5624,45.1841,25.2924,45.89,28.51,24.8884,39.3786,25.8908,28.7535,4.4096,59.1821,5.6701
31/12/2015,242.35,30.0498,169.26,86.3721,52.167,97.0219,16585.3,113.5924,57.5926,19.5667,84.7115,3.945,36.5485,134.74,133.92,85.306,66.18,26.67,3.1171,13.6082,81.38,28.7729,2.505,37.979,562,1060.2,100.749,98.6639,52.6301,22.0445,31.4031,65.8055,36.2148,32.3496,45.8997,29.4578,5.3347,74.6371,189.04,28.2894,29.449,132.04,26.2103,2.9329,25.877,17.5159,17.4108,18.7517,15.7817,108.1156,21.6998,19.7382,13.19,46.0146,23.7774,21.8871,37.6061,43.6086,29.5408,22.9311,41.7243,24.0141,45.25,27.323,23.8367,36.3153,24.4742,28.2619,3.9768,61.7307,5.4595
29/01/2016,225.74,29.4303,145.82,89.9576,50.182,97.9875,13826,97.5977,53.7098,19.2226,87.6411,4.1307,35.0635,133.64,136.97,90.09,66.757,25.345,3.0134,11.9441,78.81,27.3067,2.3824,38.9919,498.5,1116.4,89.839,97.3975,55.5491,18.6606,31.8265,59.6334,35.3572,33.1033,44.42,24.9697,5.3576,75.2976,163.27,26.576,27.967,129.77,24.4823,2.1841,27.114,15.9994,15.7857,17.981,14.683,105.4708,21.272,19.1966,13.59,44.2266,22.0887,21.0553,36.8976,41.1868,30.1979,22.141,43.4619,23.3018,42.94,26.002,20.9395,35.8063,22.8207,23.916,3.4654,57.8185,4.4501
29/02/2016,222.66,25.7668,125.713,104.0512,46.1671,93.0854,14441.7,101.0947,55.5304,20.2547,86.8586,3.8662,37.8514,138.51,142.14,92.694,62.2296,26.37,3.1042,12.5743,83.07,25.0843,2.7658,37.9983,495.6,1234.4,83.348,93.9545,56.795,20.541,31.2449,56.4706,33.5825,31.9816,44.186,22.2208,4.9555,71.0892,173.42,25.8195,27.738,134.17,23.2364,2.6209,26.177,16.5276,15.8911,18.5794,14.3834,91.473,20.6986,19.8576,14.2,43.1612,21.2081,20.5219,36.0684,39.8579,30.7162,23.0568,41.9576,20.6086,40.66,25.19,19.569,36.1214,21.6779,22.7565,3.3,52.603,3.7654
31/03/2016,239.86,30.0645,134.716,116.2722,49.5294,107.1419,15216.3,117.2321,54.2021,22.5339,95.8002,4.6144,39.469,135.41,139.09,97.205,63.7832,27.6,4.2354,14.0345,87.47,24.6381,3.8947,40.0926,564,1234.2,89.908,98.7804,58.2633,22.2489,33.2175,57.5268,34.1005,33.5364,49.8989,29.038,4.8699,75.8826,190.88,27.0955,31.333,141.88,26.1095,3.753,29.788,18.5041,17.3669,23.8477,16.0814,95.1885,22.3916,21.7671,14.68,48.9327,23.3598,21.8599,42.6782,42.6588,34.1496,24.8884,47.9386,25.1863,42.6,26.544,21.165,37.2519,23.5306,24.3919,3.606,50.6257,4.1051
29/04/2016,245.36,30.6694,132.014,131.1775,50.9917,105.8574,16646.5,124.2352,50.728,20.2891,92.1835,4.9797,42.4859,128.99,136.07,106.883,65.5039,25.37,4.7012,14.0345,82.87,25.338,4.2987,40.1289,627.65,1290.5,88.144,99.2017,59.207,26.4909,34.5355,60.3301,34.8987,35.4883,54.4129,30.3674,5.1549,74.1842,194.3,27.8975,31.461,145.48,26.9712,5.0546,28.585,18.5211,17.3757,26.7584,16.5891,91.0522,22.5008,23.3186,16.98,48.4047,23.8137,22.3752,44.8439,43.8369,35.288,23.4519,47.4765,23.5999,42.64,27.611,22.0498,41.6234,24.9677,24.0529,4.2067,51.515,4.1141
31/05/2016,240.08,31.3962,167.594,126.4688,51.2202,111.529,17449.6,135.7843,53.3067,21.261,96.607,4.6857,41.4674,127.23,135.08,110.599,67.2446,33.15,3.9531,12.337,84.97,25.9855,3.605,40.755,547.75,1214.8,76.414,99.9342,61.3397,22.0679,35.7029,63.1413,36.4865,35.4539,52.7398,33.4761,5.0652,77.7925,178.54,27.8337,30.3,140.54,28.361,3.5034,26.478,17.7544,17.3493,23.0679,16.1896,92.5832,22.6738,22.474,15.19,46.0979,23.5413,22.33,40.4642,43.6171,32.5764,23.9547,48.8698,27.2819,44.02,27.289,21.0783,39.7944,24.1885,24.9629,3.9726,49.4018,4.3913
30/06/2016,235.66,32.5766,182.088,139.2149,49.1546,106.2042,17149.8,140.0981,49.2245,23.4164,95.863,5.2647,43.5779,127.5,127.54,123.912,68.8478,33.01,4.6615,13.7483,79.68,26.4142,4.5378,42.8572,597.35,1320.6,80.785,103.3683,57.8003,24.6335,36.4526,65.5237,37.0621,36.2655,51.7588,34.6556,5.0577,71.9871,165.15,27.7408,31.681,144.79,27.4066,4.5108,28.076,18.6328,17.5483,27.5643,16.4192,89.5212,21.3768,22.6796,17.865,48.2379,22.3671,21.2084,43.8899,41.8398,34.6929,25.2296,46.4842,28.741,43.28,26.666,19.3556,40.0206,22.0734,22.7959,3.2784,47.8399,3.962
29/07/2016,247.03,34.0103,192.502,144.6272,52.0703,105.7542,18087.4,152.4576,50.0809,24.8001,105.9218,5.1842,46.2762,148.93,143.85,141.446,71.184,36.725,5.1628,16.68,76.88,29.8702,5.0587,41.8732,709.75,1349,85.748,106.7199,61.6119,25.8298,36.073,66.1193,37.7529,37.7132,53.9412,37.83,5.2379,83.857,159.6,28.2647,33.382,144.27,28.4999,5.1259,27.805,18.7185,18.7314,30.3641,17.6348,99.9157,22.2355,23.355,19.35,51.5637,23.8551,22.2099,47.9395,43.2924,36.2484,26.9894,49.1811,32.7167,45.38,27.065,19.9621,40.0206,23.2045,24.4068,3.5995,50.9543,4.5612
31/08/2016,247.98,35.1788,200.476,141.3347,43.1153,107.8073,17990.7,171.3007,49.7574,25.6571,102.9554,5.3187,45.1583,148.97,142.26,142.966,71.7337,35.04,5.537,16.73,76.74,29.0899,5.1901,41.8747,668.7,1307.9,85.789,104.6809,61.7027,24.0707,35.7551,62.5537,34.0688,36.7521,54.9677,40.77,5.0291,84.4135,171.07,28.2367,33.682,150.49,31.3166,4.698,27.703,18.1528,18.8479,30.6199,17.0692,108.0003,22.9373,23.4198,17.72,52.2029,24.3759,22.1357,43.5911,43.5883,34.4289,26.9894,54.1802,31.4927,46.21,27.36,20.1405,39.7294,23.4166,27.7277,3.8033,48.3016,4.9279
30/09/2016,250.42,35.2967,227.724,137.3115,38.3811,114.5288,18221.4,184.3654,51.2323,27.3087,105.8832,5.4622,45.999,157.39,142.35,148.596,70.1304,33.6,5.4693,17.06,77.61,29.1343,5.2809,42.7219,721.5,1313.3,79.481,107.9941,61.8207,26.6477,35.8642,62.7046,33.8209,36.4731,54.8261,39.98,5.1586,87.7145,182.07,28.5828,34.53,144.47,31.0146,4.903,27.466,18.6156,19.7262,30.8117,17.6433,105.4881,23.1405,23.7714,18.2,53.8519,24.4317,22.4046,46.5288,43.9321,34.7777,28.1925,53.1584,32.6065,47.19,27.481,19.6589,40.2598,23.6993,26.2023,3.7438,44.1032,4.586
31/10/2016,246.64,34.7517,243.055,134.1182,32.7979,110.1032,19114.3,167.4609,51.5273,27.764,102.0567,5.2918,45.9893,177.11,155.25,143.678,65.733,31,6.5634,16.72,84.56,25.109,6.2006,37.8749,618,1273.1,80.618,100.0742,59.8786,27.8046,33.9946,56.3992,34.4408,33.8346,55.8347,39.41,5.2924,84.2888,176.86,27.142,34.244,144.3,30.1104,6.1689,27.026,17.7414,19.3318,34.493,17.1199,105.1246,22.6049,23.4568,16.97,51.2765,24.0969,22.3026,45.8898,42.3814,37.6814,28.3003,51.4955,30.7607,47.53,26.024,20.1227,40.2935,24.256,27.0268,4.1559,40.9687,4.6768
30/11/2016,240.57,31.6781,212.657,141.3437,31.0076,113.1248,19404.6,157.3042,57.3509,26.5052,99.6508,4.5122,43.0025,179.7,162.37,133.247,62.6639,32.835,5.6907,15.23,82.33,23.1762,5.1551,36.3388,771.65,1170.8,78.903,94.2203,56.1231,30.246,32.2531,54.6044,35.6009,32.3322,57.9258,33.07,4.8407,79.8556,166.95,26.5245,32.732,157.44,30.8654,7.5685,24.799,18.0414,18.9733,30.5925,17.2549,107.7331,21.7277,24.0675,15.66,49.3403,23.0925,21.7462,42.1887,41.3897,35.3245,27.6,51.0243,28.5418,46.94,26.076,19.4002,40.226,22.2413,26.9452,3.8811,36.1376,5.4487
30/12/2016,246.39,29.7928,204.344,142.3991,33.0932,110.9463,19893.2,155.7771,59.7964,25.666,108.4148,4.5023,42.9735,186.97,171.54,144.496,66.924,33.8,5.7491,14.76,84.46,24.2224,5.2527,36.9932,683.25,1151.7,88.428,96.7331,59.3036,30.6848,34.5545,57.8445,35.8134,32.9482,60.5085,34.39,5.3138,82.9358,164.41,27.5802,32.65,162.98,32.0494,6.8336,24.835,17.6372,17.6458,30.8423,17.5341,106.5243,22.5887,24.4387,15.11,49.8968,24.6355,22.9601,43.9167,43.4267,35.2914,26.9923,55.4693,27.5207,46.5,26.991,21.7948,43.5886,24.0304,26.6356,4.4478,35.0639,5.594
